ResID,Question,Verbatim,Codes,CodeLabels,Confidence,IsCoded,NeedsReview,Note
2011,Concept_Like_10,"bề mặt vân đá kết hợp với đèn led trông đẹp mắt, mới lạ, độc đáo nhìn sang trọng
ko
ko
ko
ko",02,Thiết kế / Thẩm mỹ,0.95,True,False,
2012,Concept_Like_1,"Máy sấy thuận tiện cho quần áo và lấy cách dễ dàng, thiết kế thanh lịch tinh tế nhìn sang trọng
Ko
Ko
Ko
Ko",01|02,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ,0.95,True,False,
2012,Concept_Like_2,"Nắp máy phẳng với thiết kế cửa trượt phù hợp với không gian nhà nhỏ và không mở hẳn đỡ tốn diện tích, lồng giặt vẫn được phơi khô ngăn ngừa nấm mốc và tránh vật rơi vào 
Ko
Ko
Ko
Ko",03|08,Tiết kiệm không gian / Diện tích|Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2012,Concept_Like_3,"Chân chống nắp máy giúp thông thoáng có thêm chân chống cửa mở cho máy và phơi khô tự nhiên giúp ngăn ngừa nấm mốc 
Ko
Ko
Ko
Ko",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2012,Concept_Like_4,"có màn hình cảm ứng hiện thị lớn giúp sử dụng dễ dàng với tính năng mới thiết kế hiện đại, thời thượng cảm thấy cao cấp 
Ko
Ko
Ko
Ko",01|02|09,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2012,Concept_Like_5,"Bảng điều khiển có thể gấp gọn giúp tích kiệm diện tích và thiết kế hiện đại tiện dụng giúp vệ sinh dễ dàng 
Ko
ko
ko
ko",02|03|04,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2012,Concept_Like_6,"Điều khiển máy giặt bằng giọng nói  có công nghệ tích hợp AI giúp sử dụng tiện lợi 
Ko
Ko
Ko
Ko",01|05,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa,0.95,True,False,
2012,Concept_Like_7,"Xả sạch xơ vải lọc và không cần vệ sinh thủ công vì không cần động tay làm 
Ko
Ko
Ko
Ko",01|05|06,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2012,Concept_Like_8,"Có thể tự tháo lắp vệ sinh vì tối ưu không phải gọi thợ đến tiết kiệm chi phí
ko
ko 
ko 
ko",01|04|07,Dễ sử dụng / Thao tác|Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2012,Concept_Like_9,"Mô phỏng vân đá thiết kế cao cấp hiện đại dễ dàng nhận biết máy giai đoạn nào tạo cảm giác yên tâm hơn
Ko
Ko
Ko
Ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2012,Concept_Like_10,"Thiết kế cao cấp đèn led chiếu sáng bên lồng giặt giúp có thể nhìn bên trong xem quần áo và bề mặt mô phỏng vân đá nhìn sang trọng 

Ko
Ko
Ko
Ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2013,Concept_Like_1,"Cửa lồng sấy rộng giúp cho đồ và lấy đồ dễ dàng
Ko
Ko
Ko
Ko",01,Dễ sử dụng / Thao tác,0.95,True,False,
2013,Concept_Like_2,"Thiết kế cửa trượt tôi thấy mới lạ , dễ dàng mở không tốn sức
Ko
Ko
Ko
Ko",01|02,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ,0.95,True,False,
2013,Concept_Like_3,"Có chân chống nắp giúp lồng giặt thông thoáng không bị hôi ,ngăn ngừa nấm mốc an toàn cho quần áo
Ko
Ko
Ko
Ko",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2013,Concept_Like_4,"Bảng điều khiển có màn hình cảm ứng hiển thị lớn giúp dễ nhìn tạo cảm giác hiện đại
Ko
Ko
Ko
Ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2013,Concept_Like_5,"Bảng điều khiển có thể gấp gọn giúp không gian giặt gọn gàng hơn ,tiết kiệm diên tích
Ko
Ko
Ko
Ko",03,Tiết kiệm không gian / Diện tích,0.95,True,False,
2013,Concept_Like_6,"Máy điều khiển bằng giọng nói ,tích hợp AI tôi thấy sáng tạo ,thông minh giúp sử dụng máy giặt dễ dàng hơn
Ko
Ko
Ko
Ko",01|05,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa,0.95,True,False,
2013,Concept_Like_7,"Máy tự động xả sạch sơ vải tôi không cần vệ sinh thủ công tiết kiệm thời gian
Ko
Ko
Ko
Ko",04|05|06,Dễ vệ sinh / Tự vệ sinh|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2013,Concept_Like_8,"Tôi có thể tự vệ sinh máy giặt mà không cần gọi thợ tiết kiệm chi phí
Ko
Ko
Ko
Ko",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2013,Concept_Like_9,"Bề mặt Vân đá nhìn sang trọng
Sử dụng ánh sáng xung quanh bảng điều khiển để hiện thị trạng thái giúp dễ nhận biết máy đang giặt ở chế độ nào
Ko
Ko
Ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2013,Concept_Like_10,"Bề mặt vật liệu mô phỏng Vân đá tạo cảm giác sang trọng, mới lạ
Ko
Ko
Ko
Ko",02,Thiết kế / Thẩm mỹ,0.95,True,False,
2014,Concept_Like_1,"Lồng sấy thiết kế rộng,hiện đại,công nghệ khí nóng kép giúp máy sấy được vải dễ dàng,giúp quần áo mềm hơn
Ko
Ko
Ko
Ko",02|11,Thiết kế / Thẩm mỹ|Khả năng giặt / Sấy,0.95,True,False,
2014,Concept_Like_2,"Cửa trượt mở ra không tốn diện tích,tránh va chạm và mọi thứ khác rơi vào lồng giặt,phù hợp không gian có diện tích hạn chế
Ko
Ko
Ko
Ko",03,Tiết kiệm không gian / Diện tích,0.95,True,False,
2014,Concept_Like_3,"Chân trống giúp lồng giặt thông thoáng,không ẩm mốc
Ko
Ko
Ko
Ko",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2014,Concept_Like_4,"Có bảng điều khiển cảm ứng hiển thị giúp dễ dàng sử dụng các tính năng của máy giặt được dễ dàng
Ko
Ko
Ko
Ko",01|09,Dễ sử dụng / Thao tác|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2014,Concept_Like_5,"Có bảng điều khiển gấp gọn có thể gặp 180 độ,hiện đại,tăng tính tiện dụng,phù hợp với nhà có không gian hẹp
Ko
Ko
Ko
Ko",02|03,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích,0.95,True,False,
2014,Concept_Like_6,"Tôi có thể điều chỉnh các tính năng dễ dàng bằng giọng nói ,hiện đại,độc,lạ,công nghệ thông minh,tích hợp AI,không cần ấn nhiều thao tác như máy giặt thông thường
Ko
Ko
Ko
Ko",01|02|05,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Công nghệ thông minh / Tự động hóa,0.95,True,False,
2014,Concept_Like_7,"Lọc tự động xơ vải dễ dàng,ko phải tự tay vệ sinh thủ công giúp tiết kiệm thời gian
Ko
Ko
Ko
Ko",04|05|06,Dễ vệ sinh / Tự vệ sinh|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2014,Concept_Like_8,"Tôi có thể tự tháo bỏ để vệ sinh mâm giặt được dễ dàng và không tốn chi phí dịch vụ
Ko
Ko
Ko
Ko",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2014,Concept_Like_9,"Vân đá hiện đại,sạch sẽ,đèn led báo chế độ giặt nóng,lạnh được giúp dễ phân biệt máy đang giặt ở chế độ nào
Ko
Ko
Ko
Ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2014,Concept_Like_10,"Bề mặt Vân đá hiện đại,sạch sẽ,độc đáo,mới lạ,có đèn led sáng ,dễ nhìn khi sử dụng hơn
Ko
Ko
Ko
Ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2015,Concept_Like_1,"cửa lồng sấy lớn giúp cho đồ vào và lấy ra dễ dàng thuận tiện
Tay nắm  ở vị trí thấp giúp mở cửa sấy dễ dàng
ko
ko
ko",01,Dễ sử dụng / Thao tác,0.95,True,False,
2015,Concept_Like_2,"thiết kế cửa trượt giúp mở dễ dàng không tốn sức ,
ko
ko
ko
ko",01|02,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ,0.95,True,False,
2015,Concept_Like_3,"Chân chống nắp máy giúp lồng giặt thông thoáng ,quần áo thoáng khí ,không bị nấm mốc và có mùi hôi
ko
ko
ko
ko",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2015,Concept_Like_4,"Bảng điều khiển có màn hình cảm ứng hiển thị lớn giúp dễ dàng cập nhật tính năng và dễ  sử dụng hơn
ko
ko
ko
ko",01|09,Dễ sử dụng / Thao tác|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2015,Concept_Like_5,"Bảng điều khiển có thể  điều chỉnh góc 180 độ giúp  gọn gàng ,tiện dụng dễ dàng lau chùi vệ sinh 
ko
ko
ko
ko",02|03|04,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2015,Concept_Like_6,"Điều khiển bằng giọng nói giúp dễ dàng sử dụng ,nhanh , không mất thời gian thao tác máy bằng tay
ko
ko
ko
ko",01|05|06,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2015,Concept_Like_7,"Tự động xả sạch  xơ vải khiến mình không phải vệ sinh thủ công máy giúp tiết kiệm thời gian
ko 
ko
ko
ko",04|05|06,Dễ vệ sinh / Tự vệ sinh|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2015,Concept_Like_8,"mâm giặt có thể dễ dàng tháo lắp để vệ sinh sạch sẽ , tiết kiệm chi phí.
ko
ko
ko
ko",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2015,Concept_Like_9,"Bề mặt vật liệu mô phỏng vân đá giúp trông tự nhiên , đẹp mắt
Đèn báo hoạt động giúp dễ dàng nhận ra máy giặt đang giặt ở  giai đoạn nào ,tạo cảm giác tiện lợi khi sử dụng máy giặt
ko
ko
ko",01|02|09,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2015,Concept_Like_10,"Bề mặt mô phỏng vân đá giúp sản phẩm trông tự nhiên,hòa hợp nội thất trong nhà ,nhìn cao cấp
ko
ko
ko
ko",02,Thiết kế / Thẩm mỹ,0.95,True,False,
2016,Concept_Like_1,"quần áo mềm mại và bông xốp nhờ công nghệ khí nóng kép 
không 
không 
không 
không",05|11,Công nghệ thông minh / Tự động hóa|Khả năng giặt / Sấy,0.95,True,False,
2016,Concept_Like_2,"Nắp máy phẳng với thiết kế trượt giúp ngăn ngừa nấm mốc bên trong lồng giặt,tránh các vật rơi vào 
không 
không 
không 
không",02|03|08,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2016,Concept_Like_3,"chân chống nắp máy làm thông thoáng lồng giặt giúp quần áo không bị ẩm mốc 
không 
không 
không 
không",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2016,Concept_Like_4,"Bảng điều khiển có màn hình hiển thị lớn giúp cho máy giặt dễ dàng, hợp thời trang 
không 
không 
không 
không",01|02|09,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2016,Concept_Like_5,"bảng điều khiển phù hợp nhu cầu sử dụng cho một số người 
không 
không 
không 
không",10,Phù hợp nhiều đối tượng,0.95,True,False,
2016,Concept_Like_6,"Điều khiển bằng giọng nói ,tích hợp AI , giúp tiện ích cho người dùng 
không 
không 
không 
không",01|05,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa,0.95,True,False,
2016,Concept_Like_7,"máy giặt loại bỏ xơ vải , làm sạch máy , tiết kiệm thời gian 
không 
không 
không 
không",05|06,Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2016,Concept_Like_8,"dễ dàng tháo lắp để vệ sinh , giúp tiết kiệm chi phí và làm sạch máy 
không 
không 
không 
không",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2016,Concept_Like_9,"Đèn báo hoạt động giúp yên tâm khi giặt 
không 
không 
không 
không",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
2016,Concept_Like_10,"Đèn led chiếu sáng lồng giặt giúp cho dễ nhìn
không 
không 
không 
không",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
2017,Concept_Like_1,"Vừa sấy vừa giặt combo tiện lợi và hữu ích cho người dùng
Thiết kế gọn giúp tiết kiệm diện tích cho không gian hẹp
Không
Không
Không",02|03|11,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Khả năng giặt / Sấy,0.95,True,False,
2017,Concept_Like_2,"Thiết kế cửa trượt rất lạ tiết kiệm diện tich
Không
Không
Không
Không",02|03,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích,0.95,True,False,
2017,Concept_Like_3,"Nắp tự động
Ngăm nấm mốc trong lồng giặt
Không
Không
Không",05|08,Công nghệ thông minh / Tự động hóa|Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2017,Concept_Like_4,"Màn hình cảm ứng hiện thị lớn nhìn trông sang trọng dễ dùng cho người sử dụng
Không
Không
Không
Không",01|02|09,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2017,Concept_Like_5,"Bảng điều khiển gấp gọn tiện ích..tính năng thông minh giúp người dùng sử dụng và điều khiển. Tiết kiệm diện tích
Khôgn
Không
Không
Không",01|02|03|05,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Công nghệ thông minh / Tự động hóa,0.95,True,False,
2017,Concept_Like_6,"Điều khiển bằng giọng nói mà chưa máy nào trên thị trường có. Độc đáo và hỗ trợ thông minh cho người dùng dễ dàng
Không
Không
Không
Không",01|05,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa,0.95,True,False,
2017,Concept_Like_7,"Tự động xả sach xơ vì dùng cho em bé rất an toàn
Không cần vệ sinh thủ công vì tiết kiệm thời gian và thao tác dễ dàng
Tiết kiệm thời gian rất thích vì mình còn làm việc khác
Không
Không",01|04|05|06,Dễ sử dụng / Thao tác|Dễ vệ sinh / Tự vệ sinh|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2017,Concept_Like_8,"Tháo được mâm giặt để vệ sinh rất thích vì tiện lợi và không tốn thêm chi phí và thời gian .
Thiết kế mới giúp dễ dàng cho người dùng dễ vệ sinh
Không
Không
Không",04|06|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm thời gian|Tiết kiệm chi phí,0.95,True,False,
2017,Concept_Like_9,"Thích vì có đèn báo hiệu khi đang giặt gặp sự cô giúp báo cho người dùng biết và kịp thời sử lý
Không
Không
Không
Không",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
2017,Concept_Like_10,"Tính năng ánh sáng báo hiệu khi giặt
Không
Không
Không
Không",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
2020,Concept_Like_1,"Quần áo mềm mại và bông xốp nhờ  công nghệ khí  nóng kép 
Không 
Không 
Không 
Không",05|11,Công nghệ thông minh / Tự động hóa|Khả năng giặt / Sấy,0.95,True,False,[copied from duplicate]
2020,Concept_Like_2,"Phù hợp với  Không giận nhà ở có diện tích  hạn cho khu vực giặt  rũ
Không 
Không 
Không 
Không",03,Tiết kiệm không gian / Diện tích,0.95,True,False,
2020,Concept_Like_3,"Không cần mở hoàn toàn nắp cưa máy giặt máy vẫn có thể giúp máy giặt  thông thoáng
Không 
Không 
Không 
Không",03|08,Tiết kiệm không gian / Diện tích|Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2020,Concept_Like_4,"Giúp cho thao tác sử dụng máy giặt dễ dàng 
Không 
Không 
Không 
Không",01,Dễ sử dụng / Thao tác,0.95,True,False,
2020,Concept_Like_5,"Máy giặt có bảng điều khiển có thể  gấp gọn 
Không 
Không 
Không 
Không",02|03,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích,0.95,True,False,
2020,Concept_Like_6,"Người dùng có thể tương tác với. máy giặt bằng giọng nói mà không cần  điều khiển 
Không 
Không 
Không 
Không",01|05,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa,0.95,True,False,
2020,Concept_Like_7,"Máy tự đóng xả sạch sơ vải lọc được,  nên tiết kiệm sức lao động Không cần phải  tự làm
Không 
Không Không 
Không 
Không",01|05|06,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2020,Concept_Like_8,"Thiết kế mới. Người dùng có thể tự vệ sinh máy sạch sẽ mà không cần tốn thêm chi phí 
Không 
Không 
Không 
Không",02|04|07,Thiết kế / Thẩm mỹ|Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2020,Concept_Like_9,"Sử dụng  ánh sáng xung quanh  bằng điều khiển để hiển Thị trạng thái thái 
Không 
Không 
Không 
Không",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
2020,Concept_Like_10,"Máy giặtbcos đèn led Chiều sáng bên  trong  lồng giặt
Không 
Không 
Không 
Không",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
2021,Concept_Like_1,"máy giặt có 2 bộ phận làm nóng và 2 cửa thoát khi làm cho quần áo mềm mại và bông xốp
không
không
không
không",11,Khả năng giặt / Sấy,0.95,True,False,
2021,Concept_Like_2,"nắp mây giặt phẳng thiết kế cửa trượt tích kiệm không gian và tránh những vật dụng lớn rơi vào lồng giặt
không
không
không
không",02|03,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích,0.95,True,False,
2021,Concept_Like_3,"máy giặt có chân chống giúp máy giặt thông thoáng không gây ẩm mốc, an toàn cho sức khỏe
không 
không
không
không",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2021,Concept_Like_4,"bảng điều khiển có màn hình cảm ứng lớn giúp dễ dàng thao tác khi sử dụng máy giặt
không
không
không
không",01|09,Dễ sử dụng / Thao tác|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2021,Concept_Like_5,"bảng điều khiển gấp gọn có thể chỉnh góc độ phù hợp cho người dùng
không 
không
không
không",01|02,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ,0.95,True,False,
2021,Concept_Like_6,"có thể điều kiện giọng nói rất tiện dụng cho người dùng
không
không
không
không",01|05,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa,0.95,True,False,
2021,Concept_Like_7,"tự động xả sạch xơ vải giúp mình tích kiệm thời gian không cần giặt thủ công trước khi giặt
không
không
không
không",05|06,Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2021,Concept_Like_8,"mâm giặt có thể tự tháo lắp mỗi khi người sử dunbj cần vệ sinh máy giặt mag không cần gọi dịch vụ, tích kiệm chi phí
không
không
không
không",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2021,Concept_Like_9,"đèn báo hoạt động giúp nhận biết máy đang trong giai đoạn nào
không
không
khônh
không",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
2021,Concept_Like_10,"tính năng chiếu sáng giúp tăng nổi bật chức năng của máy giặt
không
không
không
không",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.9,True,False,Tính năng chiếu sáng có thể liên quan đến thẩm mỹ hoặc hiển thị thông tin.
2022,Concept_Like_1,"bảng điều khiển phía dưới khá thuận lợi khi điều khiển vì máy sấy để ở tầng 2 trên máy giặt
cửa lồng sấy lớn giúp quần áo cho vào dễ dàng
ko
ko
ko",01|10|11,Dễ sử dụng / Thao tác|Phù hợp nhiều đối tượng|Khả năng giặt / Sấy,0.95,True,False,
2022,Concept_Like_2,"Điểm thích của máy cửa trượt là thiết kế gọn gàng, nhìn hiện đại, không chiếm nhiều không gian khi mở cửa. Khi sử dụng cũng khá tiện vì không cần mở rộng ra phía trước, phù hợp với chỗ đặt máy chật.
ko
ko
ko
ko",01|02|03,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích,0.95,True,False,
2022,Concept_Like_3,"Giữ nắp mở cố định.Khi mở nắp, chân chống giúp nắp không bị sập xuống bất ngờ.
An toàn hơn khi lấy đồ. Tránh kẹp tay, đặc biệt khi đang lấy quần áo hoặc cho thêm đồ
Chân chống nắp là chi tiết nhỏ nhưng giúp dùng máy giặt an toàn và tiện hơn nhiều: không bị nấm giúp máy giặt sạch
ko
ko",01|04|08,Dễ sử dụng / Thao tác|Dễ vệ sinh / Tự vệ sinh|Thông thoáng / Ngăn ngừa ẩm mốc,0.9,True,False,Tính năng an toàn gián tiếp hỗ trợ dễ sử dụng. 'Không bị nấm' liên quan đến vệ sinh và thông thoáng.
2022,Concept_Like_4,"màn hình lớn dễ dùng, dễ nhìn và trông hiện đại
ko
ko
ko
ko",01|02|09,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2022,Concept_Like_5,"Bảng điều khiển có thể gập 180 độ nhìn sang hơn máy bình thường.l, Giao diện đẹp mắt
ko
ko
ko
ko",01|02,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ,0.95,True,False,
2022,Concept_Like_6,"Điều khiển máy giặt bằng giọng nói ra lệnh nhanh khoảng cách 2m, không cần sử dụng bảng điều khiển tiện lợi
ko
ko
ko
ko",01|05,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa,0.95,True,False,
2022,Concept_Like_7,"tự động loại bỏ xơ vải giúp quần áo sạch hơn
ko
ko
ko
ko",05|11,Công nghệ thông minh / Tự động hóa|Khả năng giặt / Sấy,0.95,True,False,
2022,Concept_Like_8,"tháo lắp mâm giặt giúp vệ sinh dễ dàng
ko
ko
ko
ko",04,Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2022,Concept_Like_9,"Đèn báo hoạt động của máy giặt giúp cho không cần lại gần xem màn hình, chỉ cần nhìn màu đèn là biết đang giặt quần áo đến đâu.
Đèn báo hoạt động khi dùng vào buổi tối trông đẹp
Có mặt vân đá nhìn trông sang hiện đại
ko
ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2022,Concept_Like_10,"Có đèn led bên trong sẽ quan sát được bên trong và nhìn trông hiện đại
Bề mặt vật liệu mô phỏng vân đá thẩm mỹ bên ngoài nhìn sang trọng
ko
ko
ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2023,Concept_Like_1,"cửa lồng sấy to giúp dễ dàng cho đồ vào
Cửa trượt máy giặt không tốn diện tích giups khi mở dễ dàng
Ko
Ko
Ko",01|03|11,Dễ sử dụng / Thao tác|Tiết kiệm không gian / Diện tích|Khả năng giặt / Sấy,0.95,True,False,
2023,Concept_Like_2,"Cửa trượt phù hợp gia đình có vị trí giặt hạn chế tiết kiệm diện tích
Ko
Ko
Ko
Ko",03,Tiết kiệm không gian / Diện tích,0.95,True,False,
2023,Concept_Like_4,"Màn hình cảm ứng tạo cảm giác hiện đại bảng điều khiển lớn dễ sử dụng
Ko
Ko
Ko
Ko",01|02|09,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2023,Concept_Like_6,"Phù hợp cho mọi đối tượng sử dụng như người già hay trẻ nhỏ
Dùng bằng giọng nói dễ  điều khiển  fcác chức năng  bằng giọng nói không cần tìm bằng bẳng điều khiển
Ko
Ko
Ko",01|05|10,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa|Phù hợp nhiều đối tượng,0.95,True,False,
2023,Concept_Like_7,"Tự động loại bỏ sơ vải giúp vải thừa của lần giặt trước không vị dính vào lần giặt sau
Ko
Ko
Ko
Ko",05,Công nghệ thông minh / Tự động hóa,0.95,True,False,
2023,Concept_Like_8,"Có thể tự làm, không tốn chi phí thuê thợ và chủ động thời gian vệ sinh, không bị phụ thuộc vào thợ
Ko
Ko
Ko
Ko",04|06|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm thời gian|Tiết kiệm chi phí,0.95,True,False,
2024,Concept_Like_1,"sử dụng dễ dàng vì cửa lồng sấy có kích thước lớn, giúp bỏ đồ vào /ra sấy thuận tiện và dễ dàng
ko
ko
ko
ko",01|11,Dễ sử dụng / Thao tác|Khả năng giặt / Sấy,0.95,True,False,
2024,Concept_Like_2,"cửa trượt phù hợp với không gian nhà ở có diện tích hạn chế không mất diện tích
ko
ko
ko
ko",03,Tiết kiệm không gian / Diện tích,0.95,True,False,
2024,Concept_Like_3,"không cần mở nắp cửa máy giặt hoàn toàn mà vẫn thông thoáng,đồ được phơi khô tự nhiên giúp máy giặt sạch sẽ thông thoáng
ko
ko
ko
ko",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2024,Concept_Like_4,"bảng điều khiển có màn hình cảm ứng lớn thao tác sử dụng máy giặt dễ dàng
ko
ko
ko
ko",01|09,Dễ sử dụng / Thao tác|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2024,Concept_Like_5,"bảng điều khiển có thể điều chỉnh góc độ, có thể gập 180 độ khi sử dụng có thể phù hợp với nhu cầu của người dùng , thuận tiện khi sử dụng, tiết kiệm diện tích
ko
ko
ko
ko",01|02|03,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích,0.95,True,False,
2024,Concept_Like_6,"điều khiển máy giặt bằng giọng nói tăng tính tiện dụng phù hợp mọi đối tượng không cần nhiều  thao tác với bảng điều khiển
ko
ko
ko
ko",01|05|10,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa|Phù hợp nhiều đối tượng,0.95,True,False,
2024,Concept_Like_7,"tự động loại bỏ xơ vải giúp người dùng không cần vệ sinh thủ công mà lại tiết kiệm thời gian 
ko
ko
ko
ko",04|05|06,Dễ vệ sinh / Tự vệ sinh|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2024,Concept_Like_8,"dễ dàng tháo lắp mâm giặt để vệ sinh giúp tiết kiệm chi phí gọi dịch vụ tháo lắp, tiết kiệm thời gian
ko
ko
ko
ko",04|06|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm thời gian|Tiết kiệm chi phí,0.95,True,False,
2024,Concept_Like_9,"đèn báo hoạt động của máy giặt hiển thị trạng thái đang ở giai đoạn nào mang lại cảm giác yên tâm khi sử dụng để căn thời gian máy giặt xong để phơi đồ
ko
ko
ko
ko",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
