ResID,Question,Verbatim,Codes,CodeLabels,Confidence,IsCoded,NeedsReview,Note
1037,Concept_Like_3,"Không cần mở hoàn toàn nắp cửa máy giặt mà vẫn có thể giúp lồng giặt thông thoáng: được phơi khô tự nhiên: giặt đồ xong bận không phơi kịp thì mở nắp có chân chống lên cho đồ bên trong khô tự nhiên, không nấm mốc. Mà không chiếm quá diện tích.",06,Chống nấm mốc,0.9,True,False,
1037,Concept_Like_4,Màn hình cảm ứng hiển thị lớn: Rõ ràng Dễ sử dụng,07,Màn hình cảm ứng,0.95,True,False,
1037,Concept_Like_5,"Khi không sử dụng, bảng điều khiển có thể gập 180 độ: giúp không gian giặt giũ được gọn gàng, dễ lau chùi và vệ sinh.",02,Bảng điều khiển tiện lợi,0.95,True,False,
1037,Concept_Like_6,"Người dùng có thể tương tác với máy giặt bằng giọng nói: rất tiện lợi khi dùng máy, không cần thao tác quá nhiều nút bấm.",03,Điều khiển giọng nói,0.95,True,False,
1037,Concept_Like_7,"Sau mỗi lần giặt, máy sẽ tự động xả sạch xơ vải: giúp ta tiết kiệm được thời gian vệ sinh không sợ bị sót xơ vải ở bên trong.",04,Tiết kiệm thời gian và chi phí,0.95,True,False,
1037,Concept_Like_8,"Với thiết kế mới, người dùng có thể tự vệ sinh máy: giúp ta tiết kiệm được thời gian kêu thợ, và tiết kiệm được chi phí và có thể tự làm nếu đang gấp",04,Tiết kiệm thời gian và chi phí,0.95,True,False,
1037,Concept_Like_9,"Khách hàng có thể dễ dàng nhận biết máy giặt đang ở giai đoạn nào: giúp ta kiểm soát được việc giặt giũ, canh được thời gian giặt.. Đèn led: làm máy trở nên sang hơn nhìn nổi bật hơn",09,Đèn led chiếu sáng,0.95,True,False,
1037,Concept_Like_10,"Thiết kế vân đá: làm cho máy giặt trở nên sang trọng hơn khi đặt trong nhà.. Còn khi máy đun nước nóng, đèn led sẽ hiện màu cam: có đèn báo hiệu giúp máy giặt đẹp và nổi bật hơn",08|09,Vật liệu vân đá|Đèn led chiếu sáng,0.95,True,False,
1038,Concept_Like_1,"Sử dụng dễ dàng cửa lồng sấy có kích thước lớn giúp cho việc bỏ đồ vào sấy và lấy đồ ra một cách thuận tiện dễ dàng , tiết kiệm thời gian. Thiết kế thanh lịch tinh tế: thiết kế trắng phù hợp với nội thất trong gia đình, tiết kiệm không gian",01|05,Thiết kế cửa lớn|Thiết kế hiện đại,0.95,True,False,
1038,Concept_Like_2,Tác dụng của thiết kế cửa trượt không cần mở hẳn cửa vẫn có thể phơi khô tự nhiên ngăn ngừa nấm mốc bên trong lồng: để thoáng khí mỗi khi giặt xong mà không cần phải mở hoàn toàn cửa lồng giặt,10|06,Thiết kế cửa trượt|Chống nấm mốc,0.95,True,False,
1038,Concept_Like_3,"Chân chống nắp máy giúp không cần mở hoàn toàn nắp cửa máy giặt mà vẫn có thể giúp lồng giặt thông thoáng: để máy giặt được hong khô sau khi giặt, không cần công nghệ quá cầu kỳ",06,Chống nấm mốc,0.95,True,False,
1038,Concept_Like_4,"Bảng điều khiển có màn hình cảm ứng hiển thị lớn: thao tác sử dụng máy giặt dễ dàng, không sợ bị bấm nhầm",02|07,Bảng điều khiển tiện lợi|Màn hình cảm ứng,0.95,True,False,
1038,Concept_Like_5,"Bảng điều khiển có thể gấp gọn: việc vệ sinh lau chùi dễ dàng, không sợ ảnh hưởng, hư hỏng bảng điều khiển khi vệ sinh",02,Bảng điều khiển tiện lợi,0.95,True,False,
1038,Concept_Like_6,"Điều khiển máy giặt bằng giọng nói, không cần lo ngại về việc sử dụng máy giặt phức tạp nhiều thao tác trên một bảng điều khiển: việc giặt giũ trở nên tiện lợi và dễ dàng hơn, ít thao tác hơn",03,Điều khiển giọng nói,0.95,True,False,
1038,Concept_Like_7,"Tự động loại bỏ xơ vải: tiết kiệm thời gian tháo lắp vệ sinh thủ công, giữ cho lòng giặt luôn được sạch sẽ khỏi xơ vải",04,Tiết kiệm thời gian và chi phí,0.95,True,False,
1038,Concept_Like_8,"Dễ dàng tháo lắp mâm giặt để vệ sinh: tiết kiệm chi phí gọi dịch vụ đến máy giặt, có thể thường xuyên tự vệ sinh máy giặt sạch sẽ",04,Tiết kiệm thời gian và chi phí,0.95,True,False,
1038,Concept_Like_9,"Bề mặt vật liệu mô phỏng vân đá: thiết kế cao cấp và hiện đại, nâng tầm nội thất trong gia đình. Đèn báo hoạt động sử dụng ánh sáng xung quanh bảng điều khiển để hiển thị trạng thái: giúp nhận biết được trạng thái và giai đoạn đồ, dễ theo dõi được việc giặt giũ",08|09,Vật liệu vân đá|Đèn led chiếu sáng,0.95,True,False,
1038,Concept_Like_10,Bề mặt vật liệu mô phỏng vân đá: thiết kế như vân đá làm trang trí cho nội thất cao cấp và hiện đại hơn,08,Vật liệu vân đá,0.95,True,False,
1039,Concept_Like_1,Cửa lòng sấy có kích thước lớn: dễ dàng để được nhiều đồ. Giúp quần áo trở nên mềm mại: giúp quần áo sạch sẽ và thơm hơn,01,Thiết kế cửa lớn,0.95,True,False,
1039,Concept_Like_2,Tránh các đồ vật lớn sẽ bảo vệ được lòng máy giặt. Không cần mở hết cửa tiết kiệm được thời gian,10,Thiết kế cửa trượt,0.95,True,False,
1039,Concept_Like_3,Không cần mở hoàn toàn nắp cửa : giúp cho lồng giặt khô thoáng. Phơi khô tự nhiên: có thể làm cho quần áo sạch hơn,06,Chống nấm mốc,0.95,True,False,
1039,Concept_Like_4,Giúp cho thao tác dễ dàng: giúp cho tôi dễ dàng sử dụng. Thiết kế hiện đại: làm cho ngôi nhà sang trọng,05,Thiết kế hiện đại,0.95,True,False,
1039,Concept_Like_5,Thiết kế hiện đại: có màu trắng đẹp và dễ dàng lâu chùi. Không gian giặt gọn gàng và sạch sẽ hơn,05,Thiết kế hiện đại,0.95,True,False,
1039,Concept_Like_6,Tính tiện dụng hiện đại : không cần thao tác quá nhiều trên máy giặt. Thiết kế độc lạ: chưa từng có hãng nào làm như vậy,99,Khác,0.5,True,False,Thiết kế độc lạ không rõ ràng
1039,Concept_Like_7,"Loại bỏ được xơ vải giúp tiết kiệm được thời gian, không cần làm thủ công",04,Tiết kiệm thời gian và chi phí,0.95,True,False,
1039,Concept_Like_8,Dễ dàng tháo lắp mâm giặt không cần tốn nhiều thời gian và chi phí: giúp tiết kiệm tiền. Có thể tự tháo lắp thường xuyên vệ sinh cho quần áo trở nên sạch sạch sẽ và không bị bám bụi,04,Tiết kiệm thời gian và chi phí,0.95,True,False,
1039,Concept_Like_9,Sản phẩm hoà hợp với không gian trong nhà. Có đèn led 2 màu dễ dàng phân biệt ở giai đoạn giặt nước nóng và nước thường,05|09,Thiết kế hiện đại|Đèn led chiếu sáng,0.9,True,False,
1039,Concept_Like_10,Thiết kế nhìn sang trọng hiện đại phù hợp với nội thất trong nhà. Có đèn led chiếu sáng trong lòng máy giặt: nhìn đẹp và sang giọng,05|09,Thiết kế hiện đại|Đèn led chiếu sáng,0.9,True,False,
1040,Concept_Like_1,Sử dụng dễ dàng vì có kích thước  cửa lồng sấylớn giúp việc bỏ đồ và lấy ra thuận tiện. Nhờ công nghệ khí nóng kép : làm Quần áo mềm mại và bông xốp giúp tạo cảm giác thoải mái mái khi mặt,01,Thiết kế cửa lớn,0.8,True,False,Chỉ rõ về kích thước cửa lớn
1040,Concept_Like_2,"Nắp máy phẳng với thiết kế cửa trượt: không tốn diện tích khi mở cửa,tránh vật dụng lớn rơi vào lồng giặt khi mở cửa",10,Thiết kế cửa trượt,0.9,True,False,
1040,Concept_Like_3,"Chân chống nắp máy giúp lồng giặt thông thoáng : không cần mở nắp cửa máy giặt hoàn toàn vẫn giúp lồng giặt thông thoáng,được phơi khô tự nhiên liệu,ngăn ẩm mốc bên trong lồng",06,Chống nấm mốc,0.9,True,False,
1040,Concept_Like_4,Bảng điều khiển màn hình cảm ứng hiển thị lớn: Giúp thao tác sử dụng máy giặt dễ dàng,07,Màn hình cảm ứng,0.9,True,False,
1040,Concept_Like_5,Bảng điều khiến có thể gấp gọn: khi không sử dụng có thể gấp gọn giúp tiết kiệm diện tích và không gian và dễ lau chùi,02,Bảng điều khiển tiện lợi,0.9,True,False,
1040,Concept_Like_6,"Điều khiến máy giặt bằng giọng nói: giúp người sử dụng không cần phải thao tác trên máy giăt,người già,người không biết chữ cũng sử dụng được",03,Điều khiển giọng nói,0.9,True,False,
1040,Concept_Like_7,Tự động loại bỏ xơ vải: giúp xả sạch xơ vải và tiết kiệm thời gian vệ sinh thủ công,04,Tiết kiệm thời gian và chi phí,0.9,True,False,
1040,Concept_Like_8,Dễ dàng tháo lắp mâm giặt để vệ sinh: không tốn thời gian  và chi phí kêu thợ đến,04,Tiết kiệm thời gian và chi phí,0.8,True,False,Liên quan đến tiết kiệm chi phí vệ sinh
1040,Concept_Like_9,"Đèn báo hoạt động của máy giặt: đèn led hiện màu nào tương ứng chế độ dùng nước nóng hay lanh, giúp tôi nhận biết dễ dàng máy giặt đang ở giai đoạn nào để sắp xếp công việc tiếp theo",09,Đèn led chiếu sáng,0.8,True,False,Đèn led báo hiệu trạng thái
1040,Concept_Like_10,"Bề mặt vật liệu mô phỏng vân đá: sản phẩm trông tự nhiên liệu hơn,phù hợp nhất với không gian nội thất trong nhà",08,Vật liệu vân đá,0.9,True,False,
1041,Concept_Like_1,"Combo máy giặt và máy sấy: rất tiện dụng và gọn ,tiết kiệm thời gian không cần phơi quần áo, không tốn thêm chí phi mua thêm máy sấy. Thiết kế bảng điều khiển ở phía dưới: thanh lịch tinh tế và hiện đại , rất khác biệt với các dòng máy khác",05,Thiết kế hiện đại,0.8,True,False,Thiết kế bảng điều khiển thanh lịch
1041,Concept_Like_2,"Cửa máy khi thao tác và quan sát thấy hiện đại khi kéo cửa trượt qua khi sử dụng. Thiết kế cửa trượt Tiết kiệm diện tích khi mở cửa,  ngăn ngừa bụi và nấm mốc phát triển bên trong lồng máy giặt",10|06,Thiết kế cửa trượt|Chống nấm mốc,0.9,True,False,
1041,Concept_Like_3,"Có chân chống nắp máy giặt : không cần mở hoàn toàn nắp cửa giúp máy giặt thông thoáng lồng giặt. Cửa máy giặt có chân chống nên giúp lồng máy giặt được phơi khô tự nhiên, ngăn ngừa nấm móc",06,Chống nấm mốc,0.9,True,False,
1041,Concept_Like_4,"Bảng điều khiển màn hình to rõ : dễ nhìn đọc , nhận biết thao tác máy giặt. Thiết kế bảng điều khiển có màn hình cảm ứng: to rõ hiện đại ,dễ dàng cập nhật tính năng mới của máy giặt",07,Màn hình cảm ứng,0.9,True,False,
1041,Concept_Like_5,"Bảng điều khiển có thể  gập 180 độ để phẳng với bề mặt máy giặt : hoàn toàn khác biệt với các dòng máy khác. Thiết kế có bảng điều khiển điều chỉnh góc độ: hiện đại ,tăng tính tiện dụng : có sự độc đáo , khác biệt. Máy giặt có bảng điều khiển gấp gọn :nhìn  gọn gàng và dễ sử dụng",02,Bảng điều khiển tiện lợi,0.9,True,False,
1041,Concept_Like_6,"Điều khiển bằng giọng nói: thao tác nhanh gọn , thích hợp cho người không rành công nghệ sử dụng máy giặt. Có thể chọn thời gian giặt mong muốn : giặt tùy thích theo thời gian nhanh hay chậm .. Công nghệ thông minh ,có AI: có sự cải tiến , độc đáo , khác biệt. Chức năng giọng nói , có AI khác với các loại máy giặt thông thường khác. Ngôn ngữ tiếng việt dễ sử dụng và dễ hiểu",03,Điều khiển giọng nói,0.9,True,False,
1041,Concept_Like_7,Máy giặt tự động xả sạch xơ vải :tiết kiệm thời gian vệ sinh máy,04,Tiết kiệm thời gian và chi phí,0.9,True,False,
1041,Concept_Like_8,"Dễ dàng tháo lắp mâm giặt để vệ sinh :có thể tự tháo lắp mâm máy dễ dàng , không tốn chi phí vệ sinh",04,Tiết kiệm thời gian và chi phí,0.8,True,False,Liên quan đến tiết kiệm chi phí vệ sinh
1041,Concept_Like_9,"Bề mặt máy được mô phỏng lớp vân đá : nhìn mẫu mã sang trọng. Đèn Led báo hoạt động của máy giặt : Dễ nhận biết trạng thái hoạt động ở chế độ nào, nhiệt độ nước",08|09,Vật liệu vân đá|Đèn led chiếu sáng,0.9,True,False,
1041,Concept_Like_10,"Bề mặt máy giặt có thiết kế vân đá: sang trọng. Đèn Led của máy giặt chuyển đổi theo nhiệt độ nước:dễ phân biệt được trạng thái nóng , lạnh của nước. Xoáy nước siêu mạnh: giặt sạch, nước dễ thấm dô quần áo",08|09,Vật liệu vân đá|Đèn led chiếu sáng,0.9,True,False,
1042,Concept_Like_1,Combo máy giặt lồng đứng và máy sấy thông hơi : vì tiện lợi dễ sử dụng ; ngoài ra có lồng sấy có kích thước lớn 383mm ; giúp cho việc bỏ đồ vào sấy và lấy đồ ra một cách thuận tiện và dễ dàng. Máy sấy thông hơi : giúp quần áo mềm mại và bông xốp nhờ công nghệ khí nóng kép; cung cấp lượng lớn không khí ẩm cho toàn bộ vải giúp vải mềm mại và bông xố,01,Thiết kế cửa lớn,0.8,True,False,Chỉ rõ về kích thước cửa lớn
1042,Concept_Like_2,"Nắp máy phẳng với thiết kế cửa trượt : phù hợp với không gian nhà có diện tích hạn chế cho khu vực giặt giũ ; tránh các vật dụng lớn ( chuột , đồ chơi trẻ em …)rơi vào lồng giặt khi mở cửa",10,Thiết kế cửa trượt,0.9,True,False,
1042,Concept_Like_3,Chân chống nắp máy giặt giúp thông thoáng máy giặt : khi chúng ta giặt xong mà chưa muốn phơi liền thì dựng cái chân chống đó lên sẽ không bị hầm và hôi quần áo,06,Chống nấm mốc,0.9,True,False,
1042,Concept_Like_4,Bảng điều khiển có màn hình cảm ứng hiển thị lớn giúp mình dễ thấy và biết mình đang giặt ở chế độ nào,02|07,Bảng điều khiển tiện lợi|Màn hình cảm ứng,0.95,True,False,
1042,Concept_Like_5,Bảng điều khiển có thể gấp gọn : trông hiện đại ; giúp tiết kiệm được không gian giặt giũ .,02|05,Bảng điều khiển tiện lợi|Thiết kế hiện đại,0.9,True,False,
1042,Concept_Like_6,"Điều khiển bằng giọng nói : tính năng tiện lợi chỉ cần nói chế độ giặt là máy có thể làm theo.. Công nghệ thông minh , tích hợp Al : máy có thể phân tích loại quần áo và chọn chế độ giặt phù hợp",03|99,Điều khiển giọng nói|Khác,0.85,True,False,Tích hợp AI không có mã cụ thể
1042,Concept_Like_7,Tự động loại bỏ xơ vải : giúp ta tiết kiệm thời gian vì máy đã tự loại bỏ xơ vải cho mình,04,Tiết kiệm thời gian và chi phí,0.95,True,False,
1042,Concept_Like_8,Dễ dàng tháo lắp mâm giặt để vệ sinh : giúp ta tiết kiệm được tiền thuê thợ đến rửa .,04,Tiết kiệm thời gian và chi phí,0.9,True,False,
1042,Concept_Like_9,Bề mặt vật liệu mô phỏng vân đá : nhìn lạ và sang ; sạch .. Đèn báo hoạt động của máy giặt sử dụng ánh sáng xung quanh bằng điều khiển thị trạng thái nước nóng hay bình thường,08|99,Vật liệu vân đá|Khác,0.85,True,False,Đèn báo không có mã cụ thể
1042,Concept_Like_10,Bề mặt vật liệu mô phỏng vân đá : nhìn sang và sạch. Đèn Led chiếu sáng bên trong lồng giặt : chia ra 2 màu giúp ta phân biệt được màu cam là nước nóng ta sẽ không bỏ tay vào dễ bị phỏng . Và đèn xanh là nước bình thường,08|09,Vật liệu vân đá|Đèn led chiếu sáng,0.95,True,False,
1043,Concept_Like_1,"Combo máy giặt lồng đứng và máy sấy thông hơi : tiện lợi hơn khi giặt xong có thể bỏ lên sấy liền tiết kiệm thời gian hơn , máy sấy riêng đồ sẽ nhanh khô hơn và sạch hơn , thơm hơn. Máy sấy thông hơi : khối lượng tận 6kg sấy được nhiều đồ hơn , sử dụng dễ dàng , cửa dễ mở , tiện lợi bỏ hoặc lấy đồ ra khỏi máy. Máy sấy có tay nắm cửa thấp phù hợp người chièu cao thấp có thể dùng. Công nghệ khí nóng kép giúp quần áo mềm mại bông xốp hơn. Thiết kế thanh lịch tinh tế : dễ thao tác , dễ vệ sinh lau chùi bề mặt , thiết kế combo hài hoà vừa vặn với nhau",05|01,Thiết kế hiện đại|Thiết kế cửa lớn,0.9,True,False,
1043,Concept_Like_2,"Nắp máy phẳng thiết kế trượt : phong cách hiện đại , dễ dàng thao tác mở nắp bỏ đồ vào , tiết kiệm diện tích mở cửa , ngăn ngừa nấm mốc bên trong lồng giặt . Hạn chế rớt vật dụng lớn khi mở cửa máy",10|06,Thiết kế cửa trượt|Chống nấm mốc,0.95,True,False,
1043,Concept_Like_3,"Chân chống nắp máy giặt : giúp thông thoáng lồng giặt , không cần mở hết nắp cửa mà máy giặt vẫn khô khoáng , ngừa nấm mốc phát triển bên trong lồng",06,Chống nấm mốc,0.9,True,False,
1043,Concept_Like_4,"Bảng điều khiển có màn hình lớn hiển thị : thiết kế hiện đại , chữ và số nhìn to rõ dễ sử dụng thao tác giặt dễ dàng , người lớn tuổi cũng dễ dàng thao tác",02|05,Bảng điều khiển tiện lợi|Thiết kế hiện đại,0.9,True,False,
1043,Concept_Like_5,"Bảng điều khiển có thể điều chỉnh góc độ và gấp gọn : nhìn hiện đại , tiện lợi hơn khi không sử dụng , dễ dàng vệ sinh , nhìn không gian gọn gàng hơn",02|05,Bảng điều khiển tiện lợi|Thiết kế hiện đại,0.9,True,False,
1043,Concept_Like_6,"Công nghệ thông minh , tích hợp AI : không cần thao tác tay tiết kiệm thời gian giặt đồ ,  nhanh chóng sử dụng. Điều khiển máy bằng giọng nói : chọn nhanh chương trình giặt , phù hợp với người mù công nghệ. Khoảng cách nghe trong 2 mét : điều khiển giặt không cần đứng gần máy dễ dùng",03|99,Điều khiển giọng nói|Khác,0.85,True,False,Tích hợp AI không có mã cụ thể
1043,Concept_Like_7,Tự động loại bỏ xơ vải : tiết kiệm thời gian vệ sinh lấy sạch xơ vải thừa khi giặt xong,04,Tiết kiệm thời gian và chi phí,0.95,True,False,
1043,Concept_Like_8,"Dễ đang tháo lắp mâm giặt vệ sinh : tiết kiệm tiền , tiết kiệm thời gian , không cần chờ người đến làm",04,Tiết kiệm thời gian và chi phí,0.9,True,False,
1043,Concept_Like_9,"Vật liệu mô phỏng vân đá : đẹp mắt , nhìn sang , nhìn lâu cũ. Đèn báo trạng thái máy giặt : dễ biết máy đang ở chế độ giặt hay sấy hay vắt khô mà không cần quan sát vào lồng giặt hoặc bảng điều khiển qua màu sắc đèn led",08|99,Vật liệu vân đá|Khác,0.85,True,False,Đèn báo không có mã cụ thể
1043,Concept_Like_10,"Bề mặt vân đá : phong cách nhìn cao cấp , hiện đại. Đèn led chiếu sáng bên lồng giặt : nhìn độc đáo , dễ nhìn dễ hiểu màu cam nước nóng hoặc màu xanh khi máy đang giặt",08|09,Vật liệu vân đá|Đèn led chiếu sáng,0.95,True,False,
1044,Concept_Like_1,"Cửa lòng sáng và lồng của máy sấy có kích thước lớn: dễ dàng quan sát bên trong sản phẩm quần áo được sấy như thế nào. Tay nắm mở cửa của máy sấy thấp: phù hợp với nhu cầu sử dụng của bản thân dễ dàng thao tác lấy quần áo ra và dễ dàng dùng bảng điều khiển. Được trang bị hai bộ phận làm nóng và hai cửa thoát khí: khiến máy sấy trở nên cao cấp vì tạo ra lượng lớn không khí ẩm giúp bảo vệ quần áo vải mềm hơn, giúp quần áo không bị nhăn",01,Thiết kế cửa lớn,0.9,True,False,
1044,Concept_Like_2,"Thiết kế cửa trượt: mới lạ, tiết kiệm diện tích, bảo vệ được lồng giặt tránh các tác nhân bên ngoài, cửa trượt giúp an toàn hơn khi sử dụng không bị kẹt tay hay bị gãy khi mở máy giặt bỏ hoặc lấy quần áo",10,Thiết kế cửa trượt,0.95,True,False,
1044,Concept_Like_4,"Bảng điều khiển có màn hình cảm ứng hiển thị lớn: giúp dễ dàng thao tác và quan sát rõ ràng các tính năng, dễ thao tác, và điều chỉnh chức năng khi giặt không nhầm lẫn",02|07,Bảng điều khiển tiện lợi|Màn hình cảm ứng,0.95,True,False,
1044,Concept_Like_5,"Bảng điều khiển có thể điều chỉnh góc độ khi sử dụng cho phù hợp: tính năng điều chỉnh góc độ khiến máy giặt trở nên cao cấp hơn, điều chỉnh mức độ có thể tiết kiệm không gian sinh hoạt, dễ thao tác hơn",02,Bảng điều khiển tiện lợi,0.9,True,False,
1044,Concept_Like_6,"Bảng điều khiển giọng nói : hiện đại, dễ sử dụng. Khoảng cách nghe trong 2m: không quá xa để sử dụng giọng nói",03,Điều khiển giọng nói,0.9,True,False,
1044,Concept_Like_7,"Tự động loại bỏ xơ vải: giúp bảo vệ lồng giặt tốt hơn, có khả năng vệ sinh sạch sẽ lồng giặt, tăng tuổi thọ của máy và lồng giặt, giúp tiết kiệm thời gian",04,Tiết kiệm thời gian và chi phí,0.95,True,False,
1044,Concept_Like_8,"Dễ dàng tháo lắp mâm giặt để vệ sinh: tự tháo lắp sản phẩm giúp tiết kiệm chi phí sử dụng, bảo quản mâm giặt được tốt hơn, tiết kiệm chi phí hơn",04,Tiết kiệm thời gian và chi phí,0.9,True,False,
1044,Concept_Like_9,Áp dụng lớp hoàn thiện mờ với hiệu ứng vân đá:Thiết kế sản phẩm có hiệu ứng vân đá khiến sản phẩm sáng trọng và cao cấp hơn. Đèn báo hoạt động màu cam và xanh lam: báo rõ ràng chế độ nước nóng hay nước lạnh trong chế độ giặt giúp rõ ràng hơn dễ quản sát,08|99,Vật liệu vân đá|Khác,0.85,True,False,Đèn báo không có mã cụ thể
1044,Concept_Like_10,Tính năng chiếu sáng giúp tăng cường và làm nổi bật chức năng của sản phẩm: sản phẩm có hiển thị ánh sáng khiến nổi bật chức năng sản phẩm dễ quan sát sản phẩm bên trong được giặt như thế nào. Áp dụng lớp hoàn thiện mờ với hiệu ứng vân đá: sản phẩm trở nên sang trọng và cao cấp hơn,09|08,Đèn led chiếu sáng|Vật liệu vân đá,0.95,True,False,
1045,Concept_Like_1,Combo máy giặt kết hợp máy sấy: thấy tiện lợi mùa mưa không phơi đồ được thì bỏ lên trên sấy luôn. Tay nắm cửa  thấp: mình dễ thao tác dễ sử dụng phù hợp chiều cao của mình,99,Khác,0.7,True,False,Không có mã cho combo máy giặt và máy sấy hoặc tay nắm cửa thấp
1045,Concept_Like_2,Nắp máy giặt với thiết kế cửa trượt: không cần mở hẳn nắp không tốn nhiều diện tích ở không gian nhỏ. Kiểu nắp trượt : tránh được  các vật dụng rơi vô trong  khi mở cửa,10,Thiết kế cửa trượt,0.95,True,False,
1045,Concept_Like_3,"Chân chống nắp máy giặt : nhiều khi giặt chưa phơi kịp chỉ cần chống lên thì cũng có thể làm đồ bên trong khô thoáng không bị hôi nên thấy tiện lợi,",06,Chống nấm mốc,0.8,True,False,Chân chống nắp máy giặt giúp thông thoáng
1045,Concept_Like_4,Bản điều khiển màn hình lớn: to dễ nhìn dễ sử dụng mọi người trong nhà cũng có thể tự tháo tác được,07,Màn hình cảm ứng,0.9,True,False,Màn hình lớn dễ nhìn
1045,Concept_Like_5,Bảng điều khiển có thể gắp gọn lại : không sợ vật trên cao  rớt đụng trúng nút bấm,02,Bảng điều khiển tiện lợi,0.95,True,False,
1045,Concept_Like_7,"Tự động loại bỏ xơ vải: đỡ vệ sinh sau mỗi lần giặt , tiết kiệm thời gian",04,Tiết kiệm thời gian và chi phí,0.95,True,False,
1045,Concept_Like_8,Dễ dàng tháo lắp mâm giặt vệ sinh : không cần gọi thợ  giúp tiết kiệm thời gian chi phí,04,Tiết kiệm thời gian và chi phí,0.9,True,False,Dễ dàng tháo lắp mâm giặt
1045,Concept_Like_9,Máy giặt có tính năng đèn báo :  để biết khi nào nước nóng dể sử dụng.,99,Khác,0.7,True,False,Không có mã cho đèn báo nước nóng
1045,Concept_Like_10,Đèn led bên trong lồng giặt:khi nước nóng đèn màu cam giúp dễ phân biệt ở giai đoạn nào,09,Đèn led chiếu sáng,0.9,True,False,
1046,Concept_Like_1,2 máy gần nhau: tiện cho việc giặt xong bỏ vào máy sấy luôn giúp việc giặt đồ nhanh hơn,99,Khác,0.7,True,False,Không có mã cho combo máy giặt và máy sấy
1046,Concept_Like_2,"Nắp trượt không cần mở hẳn: giúp ngăn được côn trùng, tránh rơi đồ chơi của trẻ",10,Thiết kế cửa trượt,0.95,True,False,
1046,Concept_Like_3,Không cần mở hoàn toàn nắp máy: không sợ côn trùng rơi vào. Lồng giặt thông thoáng: luôn mở hở nên thoáng không bị hôi mốc. Khô tự nhiên: mở hở có gió tự nhiên vào mau khô lồng máy,06,Chống nấm mốc,0.9,True,False,Lồng giặt thông thoáng
1046,Concept_Like_4,Màn hình cảm ứng lớn: nhìn rõ ký hiệu và phân biệt được chức năng,07,Màn hình cảm ứng,0.9,True,False,Màn hình cảm ứng lớn
1046,Concept_Like_5,Bảng điều khiển có thể điều chỉnh và xoay: giúp tôi dễ dàng lau chùi khi bụi bẩn bám và tránh nước đổ vào bị ướt,02,Bảng điều khiển tiện lợi,0.95,True,False,
1046,Concept_Like_6,"Điều khiển bằng giọng nói: rất là tiện dụng khi tôi mang nhiều đồ không còn tay để thao tác, hoặc khi quên bật nút giặt tôi có thể nói và làm việc khác",03,Điều khiển giọng nói,0.95,True,False,
1046,Concept_Like_7,"Tự động loại bỏ xơ vải: máy giặt luôn sạch, quần áo giặt không bị bám xơ, tôi đỡ phải vệ sinh thủ công giúp tiết kiệm thời gian",04,Tiết kiệm thời gian và chi phí,0.95,True,False,
1046,Concept_Like_8,"Mâm giặt tháo rời: giúp tôi tiết kiệm tiền thuê thợ, có thể tự vệ sinh để quần áo luôn sạch sẽ, bảo quản máy sử dụng lâu hơn",04,Tiết kiệm thời gian và chi phí,0.9,True,False,Mâm giặt tháo rời
1046,Concept_Like_9,Chức năng đèn Led báo giai đoạn: giúp tôi biết lúc nào là giặt nóng và giặt thường để ngừa bị bỏng khi chạm vào máy giặt,09,Đèn led chiếu sáng,0.9,True,False,Chức năng đèn Led báo giai đoạn
1046,Concept_Like_10,"Chức năng đèn Led bên trong: giúp tôi phân biệt giai đoạn giặt nóng và thường, đèn sáng bên trong nhìn thấy rõ và dễ hiểu để tránh bỏng tay hoặc cần bỏ thêm đồ để giặt nóng",09,Đèn led chiếu sáng,0.9,True,False,Chức năng đèn Led bên trong
1047,Concept_Like_1,Combo máy giặt  và máy sấy đi kèm Giúp quần áo mau  khô khi trời mưa mà không phơi  được  quần áo,99,Khác,0.7,True,False,Không có mã cho combo máy giặt và máy sấy
1047,Concept_Like_2,"Thiết kế nắp trượt: giúp tiết kiệm không gian giặt giũ , không cần dùng nhiều sức để mở chỉ cần trượt",10,Thiết kế cửa trượt,0.95,True,False,
1047,Concept_Like_3,Không cần mở hoàn toàn  nắp cửa máy mà vẫn có thể giúp lồng giặt thông thoáng: sẽ không  bị mùi hôi  ám trên  quần áo,06,Chống nấm mốc,0.9,True,False,Lồng giặt thông thoáng
1047,Concept_Like_4,Thiết kế hiện đại thời thượng: giúp cho minh nhìn rõ  dễ dàng sử dụng,05,Thiết kế hiện đại,0.9,True,False,
1047,Concept_Like_5,Bảng điều khiển có thể gấp gọn: giúp dễ vệ sinh lau chùi không gian giặt giũ cũng gọn gàng  hơn,02,Bảng điều khiển tiện lợi,0.95,True,False,
1047,Concept_Like_6,Điều khiển bằng giọng nói: có thể yêu cầu máy giặt theo chế độ mình thích và tự chọn chương trình phù hợp bảo vệ quần áo mà không cần thao tác  trên bảng điều khiển,03,Điều khiển giọng nói,0.95,True,False,
1047,Concept_Like_7,Tự động loại bỏ xơ vải: giúp tiết kiệm thời gian và công sức Không cần vệ sinh lồng giặt thường xuyên,04,Tiết kiệm thời gian và chi phí,0.95,True,False,
