ResID,Question,Verbatim,Codes,CodeLabels,Confidence,IsCoded,NeedsReview,Note
2011,Concept_Like_9,"thiết kế vân đá đẹp, hiện đại phù hợp với nội thất trong nhà
đèn báo hoạt dộng giúp người dùng dễ dàng nhân biết máy giặt đang ở giai doạn nào, yên tâm khi sử dụng
ko
ko
ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2011,Concept_Like_10,"bề mặt vân đá kết hợp với đèn led trông đẹp mắt, mới lạ, độc đáo nhìn sang trọng
ko
ko
ko
ko",02,Thiết kế / Thẩm mỹ,0.95,True,False,
2012,Concept_Like_1,"Máy sấy thuận tiện cho quần áo và lấy cách dễ dàng, thiết kế thanh lịch tinh tế nhìn sang trọng
Ko
Ko
Ko
Ko",01|02,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ,0.95,True,False,
2012,Concept_Like_2,"Nắp máy phẳng với thiết kế cửa trượt phù hợp với không gian nhà nhỏ và không mở hẳn đỡ tốn diện tích, lồng giặt vẫn được phơi khô ngăn ngừa nấm mốc và tránh vật rơi vào 
Ko
Ko
Ko
Ko",03|02|08,Tiết kiệm không gian / Diện tích|Thiết kế / Thẩm mỹ|Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2012,Concept_Like_3,"Chân chống nắp máy giúp thông thoáng có thêm chân chống cửa mở cho máy và phơi khô tự nhiên giúp ngăn ngừa nấm mốc 
Ko
Ko
Ko
Ko",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2012,Concept_Like_4,"có màn hình cảm ứng hiện thị lớn giúp sử dụng dễ dàng với tính năng mới thiết kế hiện đại, thời thượng cảm thấy cao cấp 
Ko
Ko
Ko
Ko",09|01|02,Thông tin / Hiển thị rõ ràng|Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ,0.95,True,False,
2012,Concept_Like_5,"Bảng điều khiển có thể gấp gọn giúp tích kiệm diện tích và thiết kế hiện đại tiện dụng giúp vệ sinh dễ dàng 
Ko
ko
ko
ko",03|02|04,Tiết kiệm không gian / Diện tích|Thiết kế / Thẩm mỹ|Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2012,Concept_Like_6,"Điều khiển máy giặt bằng giọng nói  có công nghệ tích hợp AI giúp sử dụng tiện lợi 
Ko
Ko
Ko
Ko",05|01,Công nghệ thông minh / Tự động hóa|Dễ sử dụng / Thao tác,0.95,True,False,
2012,Concept_Like_7,"Xả sạch xơ vải lọc và không cần vệ sinh thủ công vì không cần động tay làm 
Ko
Ko
Ko
Ko",05|04|06,Công nghệ thông minh / Tự động hóa|Dễ vệ sinh / Tự vệ sinh|Tiết kiệm thời gian,0.95,True,False,
2012,Concept_Like_8,"Có thể tự tháo lắp vệ sinh vì tối ưu không phải gọi thợ đến tiết kiệm chi phí
ko
ko 
ko 
ko",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2012,Concept_Like_9,"Mô phỏng vân đá thiết kế cao cấp hiện đại dễ dàng nhận biết máy giai đoạn nào tạo cảm giác yên tâm hơn
Ko
Ko
Ko
Ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2012,Concept_Like_10,"Thiết kế cao cấp đèn led chiếu sáng bên lồng giặt giúp có thể nhìn bên trong xem quần áo và bề mặt mô phỏng vân đá nhìn sang trọng 

Ko
Ko
Ko
Ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2013,Concept_Like_1,"Cửa lồng sấy rộng giúp cho đồ và lấy đồ dễ dàng
Ko
Ko
Ko
Ko",01,Dễ sử dụng / Thao tác,0.95,True,False,
2013,Concept_Like_2,"Thiết kế cửa trượt tôi thấy mới lạ , dễ dàng mở không tốn sức
Ko
Ko
Ko
Ko",02|01,Thiết kế / Thẩm mỹ|Dễ sử dụng / Thao tác,0.95,True,False,
2013,Concept_Like_3,"Có chân chống nắp giúp lồng giặt thông thoáng không bị hôi ,ngăn ngừa nấm mốc an toàn cho quần áo
Ko
Ko
Ko
Ko",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2013,Concept_Like_4,"Bảng điều khiển có màn hình cảm ứng hiển thị lớn giúp dễ nhìn tạo cảm giác hiện đại
Ko
Ko
Ko
Ko",09|01|02,Thông tin / Hiển thị rõ ràng|Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ,0.95,True,False,
2013,Concept_Like_5,"Bảng điều khiển có thể gấp gọn giúp không gian giặt gọn gàng hơn ,tiết kiệm diên tích
Ko
Ko
Ko
Ko",03,Tiết kiệm không gian / Diện tích,0.95,True,False,
2013,Concept_Like_6,"Máy điều khiển bằng giọng nói ,tích hợp AI tôi thấy sáng tạo ,thông minh giúp sử dụng máy giặt dễ dàng hơn
Ko
Ko
Ko
Ko",05|01,Công nghệ thông minh / Tự động hóa|Dễ sử dụng / Thao tác,0.95,True,False,
2013,Concept_Like_7,"Máy tự động xả sạch sơ vải tôi không cần vệ sinh thủ công tiết kiệm thời gian
Ko
Ko
Ko
Ko",05|04|06,Công nghệ thông minh / Tự động hóa|Dễ vệ sinh / Tự vệ sinh|Tiết kiệm thời gian,0.95,True,False,
2013,Concept_Like_8,"Tôi có thể tự vệ sinh máy giặt mà không cần gọi thợ tiết kiệm chi phí
Ko
Ko
Ko
Ko",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2013,Concept_Like_9,"Bề mặt Vân đá nhìn sang trọng
Sử dụng ánh sáng xung quanh bảng điều khiển để hiện thị trạng thái giúp dễ nhận biết máy đang giặt ở chế độ nào
Ko
Ko
Ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2013,Concept_Like_10,"Bề mặt vật liệu mô phỏng Vân đá tạo cảm giác sang trọng, mới lạ
Ko
Ko
Ko
Ko",02,Thiết kế / Thẩm mỹ,0.95,True,False,
2014,Concept_Like_1,"Lồng sấy thiết kế rộng,hiện đại,công nghệ khí nóng kép giúp máy sấy được vải dễ dàng,giúp quần áo mềm hơn
Ko
Ko
Ko
Ko",02|05|11,Thiết kế / Thẩm mỹ|Công nghệ thông minh / Tự động hóa|Khả năng giặt / Sấy,1.0,True,False,
2014,Concept_Like_2,"Cửa trượt mở ra không tốn diện tích,tránh va chạm và mọi thứ khác rơi vào lồng giặt,phù hợp không gian có diện tích hạn chế
Ko
Ko
Ko
Ko",03,Tiết kiệm không gian / Diện tích,1.0,True,False,
2014,Concept_Like_3,"Chân trống giúp lồng giặt thông thoáng,không ẩm mốc
Ko
Ko
Ko
Ko",08,Thông thoáng / Ngăn ngừa ẩm mốc,1.0,True,False,
2014,Concept_Like_4,"Có bảng điều khiển cảm ứng hiển thị giúp dễ dàng sử dụng các tính năng của máy giặt được dễ dàng
Ko
Ko
Ko
Ko",01|09,Dễ sử dụng / Thao tác|Thông tin / Hiển thị rõ ràng,1.0,True,False,
2014,Concept_Like_5,"Có bảng điều khiển gấp gọn có thể gặp 180 độ,hiện đại,tăng tính tiện dụng,phù hợp với nhà có không gian hẹp
Ko
Ko
Ko
Ko",01|02|03,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích,1.0,True,False,
2014,Concept_Like_6,"Tôi có thể điều chỉnh các tính năng dễ dàng bằng giọng nói ,hiện đại,độc,lạ,công nghệ thông minh,tích hợp AI,không cần ấn nhiều thao tác như máy giặt thông thường
Ko
Ko
Ko
Ko",01|02|05,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Công nghệ thông minh / Tự động hóa,1.0,True,False,
2014,Concept_Like_7,"Lọc tự động xơ vải dễ dàng,ko phải tự tay vệ sinh thủ công giúp tiết kiệm thời gian
Ko
Ko
Ko
Ko",04|06,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm thời gian,1.0,True,False,
2014,Concept_Like_8,"Tôi có thể tự tháo bỏ để vệ sinh mâm giặt được dễ dàng và không tốn chi phí dịch vụ
Ko
Ko
Ko
Ko",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,1.0,True,False,
2014,Concept_Like_9,"Vân đá hiện đại,sạch sẽ,đèn led báo chế độ giặt nóng,lạnh được giúp dễ phân biệt máy đang giặt ở chế độ nào
Ko
Ko
Ko
Ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,1.0,True,False,
2014,Concept_Like_10,"Bề mặt Vân đá hiện đại,sạch sẽ,độc đáo,mới lạ,có đèn led sáng ,dễ nhìn khi sử dụng hơn
Ko
Ko
Ko
Ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,1.0,True,False,
2015,Concept_Like_1,"cửa lồng sấy lớn giúp cho đồ vào và lấy ra dễ dàng thuận tiện
Tay nắm  ở vị trí thấp giúp mở cửa sấy dễ dàng
ko
ko
ko",01,Dễ sử dụng / Thao tác,0.9,True,False,Ease of loading/unloading and opening door
2015,Concept_Like_2,"thiết kế cửa trượt giúp mở dễ dàng không tốn sức ,
ko
ko
ko
ko",01|02,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ,0.95,True,False,Design feature (cửa trượt) contributes to ease of use
2015,Concept_Like_3,"Chân chống nắp máy giúp lồng giặt thông thoáng ,quần áo thoáng khí ,không bị nấm mốc và có mùi hôi
ko
ko
ko
ko",08,Thông thoáng / Ngăn ngừa ẩm mốc,1.0,True,False,
2015,Concept_Like_4,"Bảng điều khiển có màn hình cảm ứng hiển thị lớn giúp dễ dàng cập nhật tính năng và dễ  sử dụng hơn
ko
ko
ko
ko",01|09,Dễ sử dụng / Thao tác|Thông tin / Hiển thị rõ ràng,1.0,True,False,
2015,Concept_Like_5,"Bảng điều khiển có thể  điều chỉnh góc 180 độ giúp  gọn gàng ,tiện dụng dễ dàng lau chùi vệ sinh 
ko
ko
ko
ko",01|02|04,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Dễ vệ sinh / Tự vệ sinh,0.95,True,False,Adjustable panel is a design feature (02) that makes it convenient (01) and easy to clean (04).
2015,Concept_Like_6,"Điều khiển bằng giọng nói giúp dễ dàng sử dụng ,nhanh , không mất thời gian thao tác máy bằng tay
ko
ko
ko
ko",01|05|06,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,1.0,True,False,
2015,Concept_Like_7,"Tự động xả sạch  xơ vải khiến mình không phải vệ sinh thủ công máy giúp tiết kiệm thời gian
ko 
ko
ko
ko",04|05|06,Dễ vệ sinh / Tự vệ sinh|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,1.0,True,False,
2015,Concept_Like_8,"mâm giặt có thể dễ dàng tháo lắp để vệ sinh sạch sẽ , tiết kiệm chi phí.
ko
ko
ko
ko",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,1.0,True,False,
2015,Concept_Like_9,"Bề mặt vật liệu mô phỏng vân đá giúp trông tự nhiên , đẹp mắt
Đèn báo hoạt động giúp dễ dàng nhận ra máy giặt đang giặt ở  giai đoạn nào ,tạo cảm giác tiện lợi khi sử dụng máy giặt
ko
ko
ko",01|02|09,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,1.0,True,False,
2015,Concept_Like_10,"Bề mặt mô phỏng vân đá giúp sản phẩm trông tự nhiên,hòa hợp nội thất trong nhà ,nhìn cao cấp
ko
ko
ko
ko",02,Thiết kế / Thẩm mỹ,1.0,True,False,
2016,Concept_Like_1,"quần áo mềm mại và bông xốp nhờ công nghệ khí nóng kép 
không 
không 
không 
không",05|11,Công nghệ thông minh / Tự động hóa|Khả năng giặt / Sấy,1.0,True,False,
2016,Concept_Like_2,"Nắp máy phẳng với thiết kế trượt giúp ngăn ngừa nấm mốc bên trong lồng giặt,tránh các vật rơi vào 
không 
không 
không 
không",02|03|08,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Thông thoáng / Ngăn ngừa ẩm mốc,1.0,True,False,
2016,Concept_Like_3,"chân chống nắp máy làm thông thoáng lồng giặt giúp quần áo không bị ẩm mốc 
không 
không 
không 
không",08,Thông thoáng / Ngăn ngừa ẩm mốc,1.0,True,False,
2016,Concept_Like_4,"Bảng điều khiển có màn hình hiển thị lớn giúp cho máy giặt dễ dàng, hợp thời trang 
không 
không 
không 
không",01|02|09,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,1.0,True,False,
2016,Concept_Like_5,"bảng điều khiển phù hợp nhu cầu sử dụng cho một số người 
không 
không 
không 
không",10,Phù hợp nhiều đối tượng,0.8,True,False,"Vague, but 'phù hợp nhu cầu sử dụng cho một số người' best fits 'Phù hợp nhiều đối tượng'."
2016,Concept_Like_6,"Điều khiển bằng giọng nói ,tích hợp AI , giúp tiện ích cho người dùng 
không 
không 
không 
không",05,Công nghệ thông minh / Tự động hóa,1.0,True,False,
2016,Concept_Like_7,"máy giặt loại bỏ xơ vải , làm sạch máy , tiết kiệm thời gian 
không 
không 
không 
không",05|06,Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,1.0,True,False,
2016,Concept_Like_8,"dễ dàng tháo lắp để vệ sinh , giúp tiết kiệm chi phí và làm sạch máy 
không 
không 
không 
không",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,1.0,True,False,
2016,Concept_Like_9,"Đèn báo hoạt động giúp yên tâm khi giặt 
không 
không 
không 
không",09,Thông tin / Hiển thị rõ ràng,1.0,True,False,
2016,Concept_Like_10,"Đèn led chiếu sáng lồng giặt giúp cho dễ nhìn
không 
không 
không 
không",09,Thông tin / Hiển thị rõ ràng,1.0,True,False,
2002,Concept_Dislike_2,"Không thích vì diện tích cho đồ vào còn hạn chế, nắp cửa trượt cảm giác hơi mỏng manh
Ko
Ko
Ko
Ko",01,Vấn đề về Cửa,0.95,True,False,
2003,Concept_Dislike_6,"Lo ngại về việc công nghệ bắt giọng nói không chuẩn làm mình phải nhắc lại hiệu lệnh nhiều lần
Ko
Ko
Ko
Ko",06,Vấn đề về Tính năng/Công nghệ,0.95,True,False,
2003,Concept_Dislike_9,"Bề mặt mô phỏng vân đá không cần thiết phải có vì thiết kế cao cấp có thể khiến giá sản phẩm cao hơn
Ko
Ko
Ko
Ko",04|05,Vấn đề về Thiết kế & Thẩm mỹ|Vấn đề về Chi phí & Giá thành,0.95,True,False,
2003,Concept_Dislike_10,"Thiết kế vân đá cao cấp nhưng không thực sự cần thiết có thể làm giá sản phẩm cao hơn
Ko
Ko
Ko
Ko",04|05,Vấn đề về Thiết kế & Thẩm mỹ|Vấn đề về Chi phí & Giá thành,0.95,True,False,
2011,Concept_Dislike_3,"chân chống có vẻ dễ gẫy, không được chắc chắn cho lắm
ko
ko
ko
ko",02,Vấn đề về Chân chống/Đế,0.95,True,False,
2022,Concept_Dislike_2,"Không thích máy cửa trượt vì cảm giác đóng mở không chắc chắn, và khi cho đồ lớn vào phải đưa từng chút một, khá bất tiện.
ko
ko
ko
ko",01,Vấn đề về Cửa,0.95,True,False,
2023,Concept_Dislike_2,"Cửa trượt không cho được nhiều đồ cùng lúc phải cho từng cái vào
Ko
Ko
Ko
Ko",01,Vấn đề về Cửa,0.95,True,False,
2023,Concept_Dislike_3,"Chân chống nắp máy nhìn không chắc chắn, bất tiện hơi vướng víu
Ko
Ko
Ko
Ko",02,Vấn đề về Chân chống/Đế,0.95,True,False,
2023,Concept_Dislike_5,"Bảng điều khiển gấp gọn có thể bị gãy nếu bất cẩn
Ko
Ko
Ko
Ko",03,Vấn đề về Bảng điều khiển,0.95,True,False,
2023,Concept_Dislike_9,"Vân đá chỉ là vỏ ngoài. Nếu thiết kế vân đá toi. Nghĩ sẽ tăng chi phí của máy
Đèn bên ngoài không cần thiết, tốn điện vì từng giai đoạn giặt đã thể hiện trên bảng điều khiển
Ko
Ko
Ko",04|05|07,Vấn đề về Thiết kế & Thẩm mỹ|Vấn đề về Chi phí & Giá thành|Tính năng không cần thiết & Tốn năng lượng,0.95,True,False,
2023,Concept_Dislike_10,"Bề mặt vân đá chỉ là vỏ bên ngoài không cần thiết, tôi nghĩ gia sẽ cao nếu thiết kế thêm vân đá
Đèn led không cần thiết. Tốn thêm điện
Ko
Ko
Ko",04|05|07,Vấn đề về Thiết kế & Thẩm mỹ|Vấn đề về Chi phí & Giá thành|Tính năng không cần thiết & Tốn năng lượng,0.95,True,False,
2024,Concept_Dislike_2,"cửa trượt đóng mở khi cho đồ vào giặt hơi bất tiện:  khi cho đồ vào máy giặt phải cho từ từ lần lượt từng cái một hơi lâu
ko
ko
ko
ko",01,Vấn đề về Cửa,0.95,True,False,
2024,Concept_Dislike_3,"chân chống nắp bất tiện thấy hơi vướng
ko
ko
ko
ko",02,Vấn đề về Chân chống/Đế,0.95,True,False,
2024,Concept_Dislike_5,"bảng điều khiển gập dễ hỏng khi sử dụng lâu
ko
ko
ko
ko",03,Vấn đề về Bảng điều khiển,0.95,True,False,
2024,Concept_Dislike_10,"thiết kế bề mặt vân đá nhìn không đẹp màu hơi tối so sở thích 
ko
ko
ko
ko",04,Vấn đề về Thiết kế & Thẩm mỹ,0.95,True,False,
2025,Concept_Dislike_3,"chân chống nắp hơi bất tiện và mất diện tích hơi vướng víu 
ko
ko
ko
ko",01|02,Vấn đề về Cửa|Vấn đề về Chân chống/Đế,0.95,True,False,"Verbatim đề cập 'chân chống' (02) và 'nắp' (có thể hiểu là cửa/01), cùng với các vấn đề 'bất tiện', 'mất diện tích', 'vướng víu' áp dụng cho cả hai."
2026,Concept_Dislike_7,"không
không
không
không
không",,,1.0,True,False,"Verbatim chỉ trả lời 'không', không đề cập điểm không thích nào."
2026,Concept_Dislike_8,"không
không
không
không
không",,,1.0,True,False,"Verbatim chỉ trả lời 'không', không đề cập điểm không thích nào."
2028,Concept_Dislike_2,"Không
Không
Không
Không
Không",,,1.0,True,False,"Verbatim chỉ trả lời 'Không', không đề cập điểm không thích nào."
2028,Concept_Dislike_3,"Không
Không
Không
Không
Không",,,1.0,True,False,"Verbatim chỉ trả lời 'Không', không đề cập điểm không thích nào."
2028,Concept_Dislike_5,"Không
Không
Không
Không
Không",,,1.0,True,False,"Verbatim chỉ trả lời 'Không', không đề cập điểm không thích nào."
2028,Concept_Dislike_9,"Không
Không
Không
Không
Không",,,1.0,True,False,"Verbatim chỉ trả lời 'Không', không đề cập điểm không thích nào."
2029,Concept_Dislike_7,"không
không
không
không
không",,,1.0,True,False,"Verbatim chỉ trả lời 'không', không đề cập điểm không thích nào."
2029,Concept_Dislike_8,"không
không
không
không
không",,,1.0,True,False,"Verbatim chỉ trả lời 'không', không đề cập điểm không thích nào."
2030,Concept_Dislike_2,"không
không
không
không
không",,,1.0,True,False,"Verbatim chỉ trả lời 'không', không đề cập điểm không thích nào."
2030,Concept_Dislike_3,"không
không
không
không
không",,,1.0,True,False,"Verbatim chỉ trả lời 'không', không đề cập điểm không thích nào."
2030,Concept_Dislike_9,"không
không
không
không
không",,,1.0,True,False,"Verbatim chỉ trả lời 'không', không đề cập điểm không thích nào."
2031,Concept_Dislike_2,"ko 
ko
ko
ko
ko",,,1.0,True,False,"Verbatim chỉ trả lời 'ko', không đề cập điểm không thích nào."
2031,Concept_Dislike_4,"bảng điểu khiển full tiếng nước ngoài
ko
ko
ko
ko",03,Vấn đề về Bảng điều khiển,0.95,True,False,"Verbatim đề cập 'bảng điều khiển' và 'tiếng nước ngoài', khớp với mô tả của mã 03."
2001,Reason_EasyMaintenance,"Tự vệ sinh được máy giặt không cần thuê thợ, tiết kiệm chi phí hơn",01|02,Tự vệ sinh dễ dàng|Tiết kiệm chi phí,0.95,True,False,
2002,Reason_EasyMaintenance,Dễ dàng chủ động vệ sinh máy giặt và tiết kiệm chi phí thuê dịch vụ ngoài và tự nắm bắt sạch bẩn của máy giặt hơn,01|02|06,Tự vệ sinh dễ dàng|Tiết kiệm chi phí|Chủ động kiểm soát vệ sinh,0.9,True,False,
2003,Reason_EasyMaintenance,Mâm giặt có thể tháo lắp dễ dàng giúp người dùng tự vệ sinh được thường xuyên mà không tốn nhiều chi phí giúp tiết kiệm chi phí hơn,01|02,Tự vệ sinh dễ dàng|Tiết kiệm chi phí,0.95,True,False,
2004,Reason_EasyMaintenance,mình thích vif máy sẽ tự động xả sạch sơ vải giúp tích kiệm thời gian hơn,04|03,Chức năng tự làm sạch/loại bỏ xơ vải|Tiết kiệm thời gian,0.9,True,False,
2005,Reason_EasyMaintenance,ngươi dùng có thể tự vê sinh máy giúp tiêt kiêm chi phí hơn,01|02,Tự vệ sinh dễ dàng|Tiết kiệm chi phí,0.9,True,False,
2006,Reason_EasyMaintenance,"máy giặt tự động loại bỏ xơ vải giúp quần áo không bị bám bụi, thấy tiện lợi hơn",04|05|99,Chức năng tự làm sạch/loại bỏ xơ vải|Giữ quần áo sạch/mới lâu hơn|Khác / Other,0.85,True,False,Thấy tiện lợi hơn có thể hiểu là nhiều ý
2007,Reason_EasyMaintenance,Máy giặt giúp loại bỏ xơ vải nên quần áo mới lâu hơn,04|05,Chức năng tự làm sạch/loại bỏ xơ vải|Giữ quần áo sạch/mới lâu hơn,0.95,True,False,
2008,Reason_EasyMaintenance,vì máy giặt giúp loại bỏ xơ vải nên sẽ không bị dính bụi bẩn và xơ vải vào lần giặt tiếp theo rất tiện lợi.,04|05,Chức năng tự làm sạch/loại bỏ xơ vải|Giữ quần áo sạch/mới lâu hơn,0.95,True,False,
2009,Reason_EasyMaintenance,Thiết kế mới giúp mâm giặt dễ tháo nên tôi tự vệ sinh được mà không cần thuê thợ máy,01,Tự vệ sinh dễ dàng,0.95,True,False,
2010,Reason_EasyMaintenance,"Vì concept 8 có thể tự tháo mở máy mà không phải gọi thợ đến để làm , đỡ tốn chi phí và mất thời gian",01|02|03,Tự vệ sinh dễ dàng|Tiết kiệm chi phí|Tiết kiệm thời gian,0.95,True,False,
2011,Reason_EasyMaintenance,"concept 7 dễ dàng loại bỏ xơ vải giúp người dùng đỡ bẩn tay, tiết kiệm thời gian hơn",04|03,Chức năng tự làm sạch/loại bỏ xơ vải|Tiết kiệm thời gian,0.95,True,False,
2012,Reason_EasyMaintenance,Vì 7 loại bỏ sơ vải tự động giúp tối ưu tiết kiệm thời gian và tiện dụng không phải động tay làm hơn,04|03|01,Chức năng tự làm sạch/loại bỏ xơ vải|Tiết kiệm thời gian|Tự vệ sinh dễ dàng,0.95,True,False,
2013,Reason_EasyMaintenance,Máy dễ dàng tháo lắp mâm giặt để vệ sinh tạo cảm giác máy sạch sẽ hơn,01,Tự vệ sinh dễ dàng,0.95,True,False,
2014,Reason_EasyMaintenance,"Tôi có thể tháo được dễ dàng mà vệ sinh được sạch sẽ,không mất phí dịch vụ giúp tiết kiệm chi phí hơn",01|02,Tự vệ sinh dễ dàng|Tiết kiệm chi phí,0.95,True,False,
2015,Reason_EasyMaintenance,vì tự vệ sinh được  mâm giặt  giúp tiết kiệm chi phí bảo dưỡng hơn,01|02,Tự vệ sinh dễ dàng|Tiết kiệm chi phí,0.95,True,False,
2016,Reason_EasyMaintenance,dễ dàng tháo lắp mâm giặt để vệ sinh máy,01,Tự vệ sinh dễ dàng,0.95,True,False,
2017,Reason_EasyMaintenance,"Mình thích lý tưởng 7 vì loại bỏ được cặn vải rất an toàn loại bỏ bụi mụn trong quần áo , hạn chế viêm mũi dị ứng và an toàn cho em bé. Máy giặt có vệ sinh tự động",04|05,Chức năng tự làm sạch/loại bỏ xơ vải|Giữ quần áo sạch/mới lâu hơn,0.95,True,False,
2020,Reason_EasyMaintenance,Mình dễ đang tháo lắp mâm giặt nên dễ vệ sinh máy giặt hơn,01,Tự vệ sinh dễ dàng,0.95,True,False,
2021,Reason_EasyMaintenance,máy giặt sẽ tự động xả sạch xơ vải tích kiệm thời gian cho người sử dụng,04|03,Chức năng tự làm sạch/loại bỏ xơ vải|Tiết kiệm thời gian,0.95,True,False,
2022,Reason_EasyMaintenance,Tháo lắp mâm giặt đề vệ sinh giúp chủ động vệ sinh và dùng máy bền hơn. Quần áo sẽ có mùi thơm hơn khi máy giặt sạch,01|06|05,Tự vệ sinh dễ dàng|Chủ động kiểm soát vệ sinh|Giữ quần áo sạch/mới lâu hơn,0.95,True,False,
2023,Reason_EasyMaintenance,Dễ dàng  tự  vệ sinh máy giúp tiết kiệm chi phí hơn,01|02,Tự vệ sinh dễ dàng|Tiết kiệm chi phí,0.95,True,False,
2024,Reason_EasyMaintenance,tự động loại bỏ xơ vải giúp người dùng không cần vệ sinh thủ công mà quần áo vẫn sạch sẽ và tiết kiệm được nhiều thời gian hơn,04|05|03,Chức năng tự làm sạch/loại bỏ xơ vải|Giữ quần áo sạch/mới lâu hơn|Tiết kiệm thời gian,0.95,True,False,
2025,Reason_EasyMaintenance,dễ dàng tháo mâm giặt để tự vệ sinh máy tiệt kiệm chi phí hơn,01|02,Tự vệ sinh dễ dàng|Tiết kiệm chi phí,0.95,True,False,
2026,Reason_EasyMaintenance,"sau mỗi lần giặt, máy tự động xả sạch xơ vải lọc được, người dùng không cần vệ sinh nên tôi thấy tiện lợi hơn.",04|01,Chức năng tự làm sạch/loại bỏ xơ vải|Tự vệ sinh dễ dàng,0.95,True,False,
2027,Reason_EasyMaintenance,tự tháo lắp mâm giặt giúp vệ sinh dễ dàng hơn mà không tốn chi phí gọi thợ,01|02,Tự vệ sinh dễ dàng|Tiết kiệm chi phí,0.95,True,False,
2028,Reason_EasyMaintenance,"Tự động loại bỏ xơ vải giúp tôi tiết kiệm thời gian hơn, lồng giặt sạch sẽ hơn sau mỗi lần giặt và lâu phải vệ sinh định kỳ hơn",04|03|05,Chức năng tự làm sạch/loại bỏ xơ vải|Tiết kiệm thời gian|Giữ quần áo sạch/mới lâu hơn,1.0,True,False,
2029,Reason_EasyMaintenance,"máy giặt có tính năng dễ dàng tháo lắp mâm giặt để vệ sinh, giảm chi phí khi gọi dịch vụ làm sạch",01|02,Tự vệ sinh dễ dàng|Tiết kiệm chi phí,1.0,True,False,
2030,Reason_EasyMaintenance,tự loại bỏ được xơ vải sau mỗi lần giặt nên quần áo sẽ sạch sẽ hơn không bị dính bụi,04|05,Chức năng tự làm sạch/loại bỏ xơ vải|Giữ quần áo sạch/mới lâu hơn,1.0,True,False,
2031,Reason_EasyMaintenance,dễ tháo lắp và vệ sinh,01,Tự vệ sinh dễ dàng,1.0,True,False,
2032,Reason_EasyMaintenance,"có thể tháo rời mâm giặt giúp dễ dàng vệ sinh, không cần gọi thợ, tiết kiệm chi phí hơn",01|02,Tự vệ sinh dễ dàng|Tiết kiệm chi phí,1.0,True,False,
2033,Reason_EasyMaintenance,"Máy giặt thiết kế mâm tháo rời giúp quá trình vệ sinh máy trở nên dễ dàng hơn, giúp quần áo giặt luôn luôn được sạch sẽ, tiết kiệm được chi phí hơn mà không cần phải gọi thợ",01|05|02,Tự vệ sinh dễ dàng|Giữ quần áo sạch/mới lâu hơn|Tiết kiệm chi phí,1.0,True,False,
2034,Reason_EasyMaintenance,"Dễ dàng tháo lắp mâm giặt giúp người dùng có thể vệ sinh máy thường xuyên hơn, máy sạch sẽ hơn , tiết kiệm nhiều chi phí hơn",01|05|02,Tự vệ sinh dễ dàng|Giữ quần áo sạch/mới lâu hơn|Tiết kiệm chi phí,1.0,True,False,
2035,Reason_EasyMaintenance,Dễ dàng tháo lắp giúp người dùng vệ sinh thường xuyên mà không tốn thêm chi phí,01|02,Tự vệ sinh dễ dàng|Tiết kiệm chi phí,1.0,True,False,
